priods,priods_date,title,works_date,author,view_counts,like,bullet_screen_counts,video_label,video_link
9,1558022400,299买的全自动烤串机，以后再也不用去大排档撸串了，宅男福音,1558349096,翔翔大作战,6437016,264278,13784,有此神器，一月增肥二十斤不是梦。,https://b23.tv/BV144411j7Eg
9,1558022400,【咬人猫】小鹿乱撞❤️花嫁猫姊妹篇o(*≧▽≦)ツ,1558092331,=咬人猫=,3113967,88241,5276,突然高产的喵酱最可爱！,https://b23.tv/BV1b441177Uu
9,1558022400,游戏史上最高的大楼！从2000米高楼跳下来会怎样？,1558458128,神秘店长A,2384570,85328,6684,把天马行空的幻想变为现实，这就是游戏的魅力。万米高空的景色如何？恐高患者慎入。,https://b23.tv/BV1T441177Yf
9,1558022400,在电梯里对陌生人说“九头蛇万岁”会怎么样？？？,1558176538,徐大虾咯,4919284,189228,53288,能接下如此羞耻的挑战，果真是条汉子！,https://b23.tv/BV1Z441177HD
10,1558627200,学习了摸仙堡的方言,1558804470,心鹅,6505027,217392,6077,摸仙堡本地UP主教你说方言。,https://b23.tv/BV184411s7po
10,1558627200,"网红飞机坠毁在澳洲荒野, 要极限求生两周【第一集】",1558744879,信誓蛋蛋,4317906,322606,59925,从孤岛到荒野，信誓蛋蛋的极限挑战再次升级！,https://b23.tv/BV1f4411W71V
10,1558627200,【虫哥】魔性解读塑料普通话仙女神剧《巴啦啦小魔仙》，一起来接受塑料的洗礼吧...,1558606826,虫哥说电影,5983490,301568,45101,这部孕育了“游乐王子”和“雨女无瓜”的魔性电视剧，到底讲了个什么样的故事呢？,https://b23.tv/BV174411L7Xo
10,1558627200,我们自制的功夫短片，希望大家喜欢。,1558954033,俩大叔的功夫梦,1911838,228752,3775,欢迎功夫大叔正式入驻B站！,https://b23.tv/BV1d4411p7bA
10,1558627200,50元的日本爆浆牛奶玉米，和5元的国产牛奶玉米到底有什么区别,1559209178,翔翔大作战,2716903,66332,2202,价格相差10倍，玉米真的越贵越好吃吗？,https://b23.tv/BV1t4411H7g3
10,1558627200,【英雄技能无缝衔接剪辑】居然如此炫酷?,1558915234,听风Blue,2706824,165103,2161,我怀疑你是在秀皮肤，并且证据确凿。,https://b23.tv/BV1G4411x7kE
10,1558627200,杰瑞想起了被舍友的抖音大声外放支配的恐惧,1558749908,霍顿,4844511,317557,22051,还记得被外放音乐支配的恐惧吗？,https://b23.tv/BV1v4411L77x
10,1558627200,华农兄弟：烤兄弟家的小龙虾，美滋滋，很漂亮，很好吃,1559102448,华农兄弟,3891002,114563,30201,为什么龙虾这么好吃？当然因为是别人家的啦。,https://b23.tv/BV154411W725
10,1558627200,史上最粪！50w人打出0分！无人超越的史诗级差评动画！看完后up主只想口吐芬芳！,1558684241,泛式,2265457,128320,27816,能让观众集体骂街，或许也只有这部新番能做到。,https://b23.tv/BV1v4411L79j
10,1558627200,马来西亚放弃华为和诺基亚签订5G？我是来打脸的,1558871747,春小喜,1592059,94822,3808,马来西亚妹子当场打脸标题党，大快人心！,https://b23.tv/BV1K4411x7N1
10,1558627200,up主竟在游戏中做小学数学题做到崩溃！,1559136570,老番茄,5878693,163949,35228,数学不好，真的连游戏都玩不下去了(泣),https://b23.tv/BV1m4411W7Zb
10,1558627200,惊了！大一法学生现场演唱我也曾想一了百了！,1558537807,橘猫南希溪,3628345,112270,8382,被UP主的声音和勇气圈粉了！,https://b23.tv/BV1F4411L7Du
10,1558627200,自制蚊香分离器,1558928861,手工耿,4319352,104022,7691,暖男耿哥，关心你生活的每一个细节。,https://b23.tv/BV1k4411p79p
10,1558627200,风评被害！被营销号带歪的隐藏神作？你对它有多少了解呢【瓶说特摄】,1558769911,瓶子君152,2205461,101041,5098,奥特曼同样可以拍出深度，带给观众感动与思考。,https://b23.tv/BV1g4411s7uM
11,1559232000,2019高考加油！UP主联合应援2019年高考,1559548175,哔哩哔哩弹幕网,1855719,90525,12529,祝全体考生放松心态，笑对高考。,https://b23.tv/BV1D4411n7up
11,1559232000,高考绝不能犯的3个错误,1559201852,蜡笔和小勋,1974470,115536,8847,细节和心态决定成败，考试亦是如此。,https://b23.tv/BV1i4411H7Nw
11,1559232000,【高能Rap】疯狂踩点！我们有特殊的辩论技巧！,1559802236,伊丽莎白鼠,10375789,488257,30678,欢迎辩论队加入鬼畜全明星~,https://b23.tv/BV1S4411M7zj
11,1559232000,大家考试的样子，学霸的样子，学渣的样子，我的样子,1559644386,哈尔-格里尔斯,1927134,161413,7899,过于真实，身为学渣的我看哭了。,https://b23.tv/BV1X4411T7tW
11,1559232000,“宝贝！中国报道我了！”,1559473937,观察者网,23533062,1067489,55101,恭喜主持人喜提央视报道。,https://b23.tv/BV144411n7vZ
11,1559232000,【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！,1559387749,动力评测,6077350,472945,46493,干货满满的选购指南，准大学生必备。,https://b23.tv/BV1w4411n7hQ
11,1559232000,【雨女无瓜】轮到游乐王子给你洗脑了,1559277608,满江红红,9455918,295749,21290,被游乐王子本人转发的鬼畜视频。,https://b23.tv/BV1U4411H74m
11,1559232000,豆瓣9.1，哪怕删掉所有露点镜头，依然是当之无愧的伟大电影《末代皇帝》,1559467240,何止电影,3270744,94026,6848,影史第一部在故宫实拍的电影。,https://b23.tv/BV1Y4411n7ku
11,1559232000,【女性｜混剪】欲望与破碎（赠：宋云笙）,1559298464,俊美的摇裤儿侠,3347941,216230,2027,这波神级踩点，我给满分！,https://b23.tv/BV1N4411p7Wk
11,1559232000,【巴啦啦小魔仙】“游乐王子”揭秘谜之口音来历 曾嫌弃巴啦啦小魔仙太幼稚,1559617025,账号已注销,2220537,88282,11327,演员袁奇峰为你讲述他与小魔仙的故事。,https://b23.tv/BV1M4411H7XC
11,1559232000,【短评】王者荣耀KPL决赛舞台倒塌折射出的国内电竞产业硬伤,1559639861,芒果冰OL,2121601,71770,4029,意外事件背后的问题更值得深思。,https://b23.tv/BV1S4411T7eq
11,1559232000,霸权四起！史上最强阵容！2019七月新番导视！,1559273026,LexBurner,4360205,270592,19291,六月已经到来，暑假和新番还会远吗？,https://b23.tv/BV124411H7pZ
11,1559232000,华农兄弟：兄弟提了个笼子过来，想要我们家的小母狗，送一只给他,1559472339,华农兄弟,2254411,72579,4350,你看这只小黑好漂亮啊(･∀･),https://b23.tv/BV1p4411n7U3
11,1559232000,【欣小萌】乐队女孩向你告白！★ 高考应援【原创编舞】,1559714042,-欣小萌-,2842104,56214,6042,元气舞蹈应援高考，小伙伴们冲鸭！,https://b23.tv/BV1E4411M7rg
11,1559232000,三百米的哥斯拉是如何在四千米深的海面站立的呢？,1559622018,请叫我龙小白,2722862,38635,4921,你们够了，怪兽之王难道不要面子的吗？,https://b23.tv/BV1d4411T7Ei
12,1559836800,【何同学】有多快？5G在日常使用中的真实体验,1559822398,老师好我叫何同学,25613780,2224923,216684,央视、人民日报力荐，恭喜你发现了一位宝藏UP主。,https://b23.tv/BV1f4411M7QC
12,1559836800,自制倒立洗头机,1560335144,手工耿,11188054,605375,50846,谁能想到洗头也会有生命危险呢...,https://b23.tv/BV1F4411P7uX
12,1559836800,小伙点差评最多的外卖，想看下到底有多难吃，结果吃到怀疑人生,1560332590,翔翔大作战,5836699,122905,22175,差评诚不欺我，果然很难吃。,https://b23.tv/BV1Z4411A7xT
12,1559836800,世界上BUG最多的搞笑游戏 每局高达5000个BUG！,1559798217,黑镖客梦回,14497779,509774,42863,如此沙雕的赛马游戏，我看完居然心动了。,https://b23.tv/BV1m4411M7ju
12,1559836800,日本的水果有多贵？中国男子在日本买了个瓜后说…,1560405550,孤独的美食基,2831693,123418,15764,确认过价格，是雨女无瓜没错了。,https://b23.tv/BV1p4411P7F3
12,1559836800,【中文八级】竟匹配到三个老师，我们进行了激烈的学术问答,1560016240,某幻君,3888846,206824,54631,某些老师表面上很严厉，背地里却在玩吃鸡。,https://b23.tv/BV1a4411T7KR
12,1559836800,【前方催泪/治愈】整个世界都不要我了，除了你,1559991720,枫泽雨畔,4243561,301250,15473,从鬼畜到催泪，没有什么风格是猫和老鼠不能驾驭的！,https://b23.tv/BV1b4411T7BJ
12,1559836800,【老番茄】最强间谍王,1560223424,老番茄,10084483,342531,30278,间谍战才是这款游戏真正的亮点。,https://b23.tv/BV1K4411K74x
12,1559836800,【全程踩点/视觉盛宴】游戏CG战斗女神混剪 - You should see me in a crown,1559903220,混剪晓佳,1154891,52747,2167,超燃混剪，美感与力量并存。,https://b23.tv/BV1q4411K7aJ
12,1559836800,《赛博朋克2077》 —— 2019年E3官方预告片（中文配音版）,1560115002,CD_PROJEKT_RED,5208634,95419,12228,结尾高能，基努里维斯陪你闯荡夜之城。,https://b23.tv/BV1q4411N7fV
12,1559836800,华农兄弟：带这两只白竹鼠到沙子上玩一下，给它们降降温,1560133208,华农兄弟,3054163,93889,23715,好久不见，白竹鼠还是那么漂亮ww,https://b23.tv/BV184411N71p
12,1559836800,2019头号神片出炉！连续三集狂砍破纪录好评！up主都看哭了,1559913305,LexBurner,6917360,470160,44999,好评如潮！这发新番安利我收下了。,https://b23.tv/BV1Z4411K7WN
13,1560441600,亲爱的旅人啊【千与千寻】,1560514600,卡布叻_周深,5610649,330547,41581,年更UP主回归！让我们在电影院重温儿时的感动吧。,https://b23.tv/BV1A4411N7Kb
13,1560441600,小学语文课本里一共有多少假课文？（第一期）【阿健】,1560506461,-阿健-,2655603,204954,18625,那些年我们一起学过的课文居然都是假的？,https://b23.tv/BV1F4411N7UE
13,1560441600,游乐入驻,1560642418,游乐王子-袁奇峰,8556377,337840,46271,欢迎袁奇峰老师本人入驻B站！,https://b23.tv/BV1o4411V7bf
13,1560441600,采访第一个出考场的村霸,1560832379,白熊ONEヽ,1443848,59490,3109,走出考场直奔兄弟家，不愧是华农兄弟。,https://b23.tv/BV1x4411G7ea
13,1560441600,被新垣结衣狂撩6分钟，这谁顶得住…,1560562226,陌上人如钰Q,1364870,36031,5301,醒醒，人家才不是你们的老婆呢。,https://b23.tv/BV1h4411V7oF
13,1560441600,改掉脖子前探/头前倾，只需要2个动作，每天5分钟！,1560240356,闫帅奇,2321617,106509,3184,分享改善体态的简单小技巧，你学会了吗？,https://b23.tv/BV174411K7Y9
13,1560441600,假装不懂中文去外语最好的学校问路，看北外学生英语水平怎样！,1560862288,口语老炮儿马思瑞,2073496,68879,10306,万万没想，这个外国人普通话说得比国人还溜。,https://b23.tv/BV1D4411G7go
13,1560441600,【全职新手】01-煎饼摊工作9小时，我竟然期待月入过万,1560999717,中国BOY超级大猩猩,2975396,202929,79438,煎饼摊举办粉丝见面会第一人。,https://b23.tv/BV1U4411g7FA
13,1560441600,【超燃/热血】这盛世如你所愿—10分钟爆燃中国近代史电影混剪（传承先烈遗志，共筑强国盛世）,1560876513,御前带刀厨子,8925451,709146,72335,和平来之不易，历史值得铭记。,https://b23.tv/BV114411G7Xh
13,1560441600,小伙看抖音竟可以用泡面修桌子，到底是真的假的？亲身实验告诉你,1560677563,翔翔大作战,2960437,83449,18022,翻车一时爽，一直翻车一直爽。,https://b23.tv/BV1H441157np
13,1560441600,自制2000元一个的鱼子酱黑松露三明治！挑战世界最贵！,1560852016,大祥哥来了,2836788,112610,19805,这么贵的三明治会是什么味道？,https://b23.tv/BV144411G7sX
13,1560441600,【党妹】三十变十三！毕业季必须拥有的芒果系JK妆容，成为甜甜山吹女孩！,1560407370,机智的党妹,9101695,435311,191809,不说话的党妹真的是神仙女孩！,https://b23.tv/BV1H4411P7rE
13,1560441600,灭虫大师老番茄,1560830425,老番茄,5102018,127837,21426,老番茄带你体验荒原求生。,https://b23.tv/BV144411G7od
13,1560441600,前方高能！一拳超人最强角色竟然是他？盘点一拳超人有趣的梗！,1560825622,LexBurner,3304578,143027,20594,开飞船的大哥哥加油，不要输给那个光头。,https://b23.tv/BV1H4411G7pC
14,1561046400,bilibili十周年纪念影片《干杯》,1561120665,哔哩哔哩弹幕网,9329611,628906,172351,B站十年感谢有你，为青春干杯！,https://b23.tv/BV1h441137Uc
14,1561046400,十年后你还会看动画吗？最近十年100部动画超燃混剪！,1561016494,凉风Kaze,2410043,205018,45737,十年时光，有这些动画陪伴真是太好了。,https://b23.tv/BV1F441137HJ
14,1561046400,【低成本】数码宝贝,1561433042,scorpio冬琦,1561626,252475,4489,低成本高还原，UP主真是个人才！,https://b23.tv/BV19x411o7bt
14,1561046400,重庆轻轨站出站滑梯，UP主滑太快吓坏小朋友！日常VLOG,1561347017,林嘉驹,1247778,36734,9217,实名羡慕重庆的同学，滑梯下楼太好玩了。,https://b23.tv/BV1ux411o7sF
14,1561046400,罗汉鬼套路：LOL一个挨打就能赢的套路！,1561447753,罗汉解说,8563165,499845,61305,面对罗老师，对面的心态又双叕一次崩了。,https://b23.tv/BV1Sx411o78N
14,1561046400,【宫崎骏混剪】等我们都长大了，就去结婚,1561006855,云翎星河,1106030,105510,6283,宫崎骏的动画里，是我们逝去的童年。,https://b23.tv/BV1o4411g712
14,1561046400,【老番茄】我毕业啦！！,1561393588,老番茄,23516833,1580236,219361,老番茄毕业快乐，希望大家都能考上心仪的大学。,https://b23.tv/BV1rx411o74x
14,1561046400,全屏秒杀！那些出场自带地图buff的山海经异兽【潇洒观山海01】,1561301988,齐天大肾余潇洒,1743054,137387,15845,看了这个视频，又想重读一遍《山海经》了。,https://b23.tv/BV1W4411g7EL
14,1561046400,汉式婚礼（up主本人的）,1561215193,画眠和老田,2964218,401698,56807,超棒的中式婚礼现场，祝UP主新婚快乐！,https://b23.tv/BV1C4411u7Hg
14,1561046400,感慨银魂完结！从风光无限到惨淡退场，银魂后期到底演了什么？,1561120234,LexBurner,3941292,240976,48325,感谢银魂曾经带来的欢乐和感动。,https://b23.tv/BV12441137z7
14,1561046400,猫和铲屎官一起吃火锅串串，牛肉配海鲜，快活似神仙！,1561194057,花花与三猫CatLive,2816619,140642,17027,欢迎来到大型「人不如猫」现场。,https://b23.tv/BV1n4411u7mW
14,1561046400,【敖厂长】悬案！谁最先发现魂斗罗30人秘籍？,1561618868,敖厂长,4333854,215318,19789,上上下下左右左右BA，30命get！,https://b23.tv/BV1nx411d7qw
14,1561046400,华农兄弟：兄弟跟小母狗“感情破裂”，没办法，只好把它抓回来,1561086934,华农兄弟,2816005,84835,14453,小黑这样下去是不行的，不如...,https://b23.tv/BV1g441137H7
14,1561046400,自制铁滑板，滑起来有种御剑飞行的赶脚,1561034266,手工耿,5604258,252470,18903,为什么这个男人那么有才，还那么帅？,https://b23.tv/BV1g441137jC
15,1561651200,小小的垃圾分类竟道出国人心声！,1562067141,阿幕降临,5023488,231678,22288,小伙子，请问你是什么垃圾？,https://b23.tv/BV1Rx411X7uD
15,1561651200,【朱广权】让我用Rap的方式教大家垃圾分类！,1561984851,杰瑞本锐,1984122,88536,4947,听完这首Rap，我突然就学会垃圾分类了！,https://b23.tv/BV1hx411X7gR
15,1561651200,【李彦宏】最新泼水单曲《What's your problem?》,1562136633,李子alt,2004621,76667,4012,鬼畜全明星新成员报道。,https://b23.tv/BV1i4411w7J3
15,1561651200,挑战24小时不制造垃圾！从根本上解决垃圾分类，拯救上海居民，人人有责,1561635780,毒角SHOW,1112424,48878,6457,从源头解决垃圾分类问题。,https://b23.tv/BV1Yx411d7Wh
